	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	date_time	original_ODfile	exp_time	time[h]	time[mins]
0	0.005199999999999996	0.007199999999999998	0.004199999999999995	0.007199999999999998	0.0011999999999999997	0.004199999999999995	0.0022000000000000006	0.006199999999999997	0.004199999999999995	0.0011999999999999997	0.0032000000000000015	0.0032000000000000015	0.0022000000000000006	0.0001999999999999988	0.0032000000000000015	0.005199999999999996	0.004199999999999995	0.004199999999999995	0.005199999999999996	0.006199999999999997	0.004199999999999995	0.0001999999999999988	0.0022000000000000006	0.0032000000000000015	0.0022000000000000006	0.005199999999999996	0.0032000000000000015	0.004199999999999995	0.007199999999999998	0.004199999999999995	0.005199999999999996	0.006199999999999997	0.005199999999999996	0.0022000000000000006	0.0022000000000000006	0.0032000000000000015	0.0022000000000000006	0.0022000000000000006	0.0032000000000000015	0.0001999999999999988	0.005199999999999996	0.006199999999999997	0.006199999999999997	0.0001999999999999988	0.0032000000000000015	0.0022000000000000006	0.0022000000000000006	0.0032000000000000015	0.0032000000000000015	0.004199999999999995	0.008199999999999999	0.008199999999999999	0.008199999999999999	0.006199999999999997	0.007199999999999998	0.006199999999999997	0.004199999999999995	0.0022000000000000006	0.0022000000000000006	0.0032000000000000015	0.0022000000000000006	0.005199999999999996	0.006199999999999997	0.004199999999999995	0.0032000000000000015	0.006199999999999997	0.004199999999999995	0.0011999999999999997	0.0001999999999999988	0.0022000000000000006	0.0022000000000000006	0.0011999999999999997	0.0032000000000000015	0.0011999999999999997	0.004199999999999995	0.0032000000000000015	0.006199999999999997		0.0032000000000000015	0.0032000000000000015	0.0032000000000000015	0.0032000000000000015	0.0001999999999999988	0.0022000000000000006	0.0022000000000000006	0.0022000000000000006	0.0032000000000000015	0.0032000000000000015	0.0032000000000000015	0.004199999999999995	0.0022000000000000006	0.0032000000000000015	0.0022000000000000006	0.0022000000000000006	0.0001999999999999988	0.0022000000000000006	2022-05-20 13:18:16	2022-05-20 13-18-16_17244_17225.csv	0 days 00:00:00	0.0	0.0
1	0.004199999999999995	0.005199999999999996	0.005199999999999996	0.005199999999999996	0.0001999999999999988	0.0032000000000000015	0.0022000000000000006	0.005199999999999996	0.0032000000000000015	0.0011999999999999997	0.0022000000000000006	0.0032000000000000015	0.0022000000000000006	0.0001999999999999988	0.0032000000000000015	0.0032000000000000015	0.0032000000000000015	0.0032000000000000015	0.004199999999999995	0.004199999999999995	0.0032000000000000015	0.0001999999999999988	0.0022000000000000006	0.0032000000000000015	0.0022000000000000006	0.0022000000000000006	0.0022000000000000006	0.0022000000000000006	0.004199999999999995	0.0022000000000000006	0.0022000000000000006	0.0032000000000000015	0.0032000000000000015	0.0022000000000000006	0.0011999999999999997	0.0032000000000000015	0.0022000000000000006	0.0022000000000000006	0.0032000000000000015	0.0001999999999999988	0.0032000000000000015	0.004199999999999995	0.0032000000000000015	0.0001999999999999988	0.0022000000000000006	0.0022000000000000006	0.0022000000000000006	0.0032000000000000015	0.0022000000000000006	0.0022000000000000006	0.0032000000000000015	0.004199999999999995	0.004199999999999995	0.004199999999999995	0.004199999999999995	0.004199999999999995	0.0032000000000000015	0.0022000000000000006	0.0022000000000000006	0.0032000000000000015	0.0011999999999999997	0.0022000000000000006	0.0032000000000000015	0.0032000000000000015	0.0022000000000000006	0.0032000000000000015	0.0022000000000000006	0.0011999999999999997	0.0001999999999999988	0.0022000000000000006	0.0022000000000000006	0.0011999999999999997	0.0032000000000000015	0.0011999999999999997	0.0032000000000000015	0.0022000000000000006	0.004199999999999995		0.0032000000000000015	0.0022000000000000006	0.0022000000000000006	0.0032000000000000015	0.0001999999999999988	0.0022000000000000006	0.0022000000000000006	0.0022000000000000006	0.0032000000000000015	0.0032000000000000015	0.0032000000000000015	0.0032000000000000015	0.0011999999999999997	0.0032000000000000015	0.0011999999999999997	0.0022000000000000006	0.0001999999999999988	0.0032000000000000015	2022-05-20 13:30:33	2022-05-20 13-30-33_17244_17225.csv	0 days 00:12:17	0.20472222222222222	12.283333333333333
2	0.004199999999999995	0.005199999999999996	0.005199999999999996	0.006199999999999997	0.0001999999999999988	0.0032000000000000015	0.0022000000000000006	0.005199999999999996	0.0032000000000000015	0.0011999999999999997	0.0032000000000000015	0.004199999999999995	0.0032000000000000015	0.0001999999999999988	0.004199999999999995	0.004199999999999995	0.0032000000000000015	0.004199999999999995	0.005199999999999996	0.005199999999999996	0.004199999999999995	0.0001999999999999988	0.0022000000000000006	0.004199999999999995	0.0032000000000000015	0.0022000000000000006	0.0032000000000000015	0.0032000000000000015	0.005199999999999996	0.0032000000000000015	0.0032000000000000015	0.004199999999999995	0.0032000000000000015	0.0022000000000000006	0.0022000000000000006	0.004199999999999995	0.0032000000000000015	0.0032000000000000015	0.0032000000000000015	0.0001999999999999988	0.0032000000000000015	0.004199999999999995	0.004199999999999995	0.0001999999999999988	0.0022000000000000006	0.0032000000000000015	0.0022000000000000006	0.004199999999999995	0.0022000000000000006	0.0032000000000000015	0.004199999999999995	0.004199999999999995	0.004199999999999995	0.005199999999999996	0.004199999999999995	0.004199999999999995	0.004199999999999995	0.0032000000000000015	0.0032000000000000015	0.004199999999999995	0.0022000000000000006	0.0022000000000000006	0.0032000000000000015	0.004199999999999995	0.0032000000000000015	0.0032000000000000015	0.0032000000000000015	0.0011999999999999997	0.0001999999999999988	0.0032000000000000015	0.0032000000000000015	0.0011999999999999997	0.004199999999999995	0.0022000000000000006	0.004199999999999995	0.0022000000000000006	0.005199999999999996		0.0032000000000000015	0.0032000000000000015	0.0032000000000000015	0.004199999999999995	0.0011999999999999997	0.0032000000000000015	0.0032000000000000015	0.0032000000000000015	0.004199999999999995	0.004199999999999995	0.004199999999999995	0.004199999999999995	0.0022000000000000006	0.0032000000000000015	0.0011999999999999997	0.0022000000000000006	0.0001999999999999988	0.0032000000000000015	2022-05-20 13:54:34	2022-05-20 13-54-34_17244_17225.csv	0 days 00:36:18	0.605	36.3
3	0.006199999999999997	0.007199999999999998	0.007199999999999998	0.0092	0.0011999999999999997	0.004199999999999995	0.0032000000000000015	0.007199999999999998	0.005199999999999996	0.0032000000000000015	0.004199999999999995	0.006199999999999997	0.004199999999999995	0.0001999999999999988	0.006199999999999997	0.005199999999999996	0.005199999999999996	0.006199999999999997	0.007199999999999998	0.008199999999999999	0.005199999999999996	0.0001999999999999988	0.0032000000000000015	0.006199999999999997	0.004199999999999995	0.004199999999999995	0.004199999999999995	0.004199999999999995	0.007199999999999998	0.005199999999999996	0.004199999999999995	0.006199999999999997	0.005199999999999996	0.0032000000000000015	0.0032000000000000015	0.005199999999999996	0.004199999999999995	0.004199999999999995	0.004199999999999995	0.0001999999999999988	0.004199999999999995	0.005199999999999996	0.005199999999999996		0.0032000000000000015	0.004199999999999995	0.0032000000000000015	0.005199999999999996	0.004199999999999995	0.004199999999999995	0.006199999999999997	0.006199999999999997	0.006199999999999997	0.007199999999999998	0.006199999999999997	0.006199999999999997	0.005199999999999996	0.004199999999999995	0.004199999999999995	0.005199999999999996	0.0032000000000000015	0.004199999999999995	0.004199999999999995	0.005199999999999996	0.004199999999999995	0.005199999999999996	0.004199999999999995	0.0022000000000000006	0.0011999999999999997	0.004199999999999995	0.004199999999999995	0.0022000000000000006	0.005199999999999996	0.0032000000000000015	0.005199999999999996	0.0032000000000000015	0.007199999999999998		0.004199999999999995	0.004199999999999995	0.004199999999999995	0.006199999999999997	0.0022000000000000006	0.004199999999999995	0.004199999999999995	0.004199999999999995	0.005199999999999996	0.005199999999999996	0.005199999999999996	0.006199999999999997	0.004199999999999995	0.004199999999999995	0.0022000000000000006	0.004199999999999995	0.0001999999999999988	0.004199999999999995	2022-05-20 14:18:34	2022-05-20 14-18-34_17244_17225.csv	0 days 01:00:18	1.005	60.3
4	0.0092	0.012199999999999996	0.012199999999999996	0.015199999999999998	0.0032000000000000015	0.007199999999999998	0.005199999999999996	0.012199999999999996	0.0092	0.006199999999999997	0.007199999999999998	0.0102	0.007199999999999998	0.0001999999999999988	0.011200000000000002	0.008199999999999999	0.008199999999999999	0.0092	0.013199999999999996	0.012199999999999996	0.0092	0.0001999999999999988	0.005199999999999996	0.0102	0.007199999999999998	0.007199999999999998	0.007199999999999998	0.005199999999999996	0.011200000000000002	0.008199999999999999	0.008199999999999999	0.0102	0.0092	0.006199999999999997	0.005199999999999996	0.008199999999999999	0.007199999999999998	0.007199999999999998	0.006199999999999997	0.0001999999999999988	0.006199999999999997	0.008199999999999999	0.008199999999999999	0.0001999999999999988	0.004199999999999995	0.006199999999999997	0.005199999999999996	0.0092	0.006199999999999997	0.006199999999999997	0.0092	0.0092	0.0092	0.0102	0.0102	0.0092	0.0092	0.006199999999999997	0.006199999999999997	0.007199999999999998	0.006199999999999997	0.006199999999999997	0.007199999999999998	0.007199999999999998	0.006199999999999997	0.007199999999999998	0.007199999999999998	0.005199999999999996	0.0011999999999999997	0.007199999999999998	0.006199999999999997	0.004199999999999995	0.007199999999999998	0.005199999999999996	0.008199999999999999	0.004199999999999995	0.011200000000000002		0.007199999999999998	0.006199999999999997	0.006199999999999997	0.0092	0.0032000000000000015	0.007199999999999998	0.007199999999999998	0.006199999999999997	0.0092	0.008199999999999999	0.008199999999999999	0.0092	0.006199999999999997	0.006199999999999997	0.0032000000000000015	0.006199999999999997	0.0001999999999999988	0.007199999999999998	2022-05-20 14:45:35	2022-05-20 14-45-35_17244_17225.csv	0 days 01:27:19	1.4552777777777777	87.31666666666666
5	0.014199999999999997	0.0182	0.020200000000000003	0.024199999999999992	0.005199999999999996	0.012199999999999996	0.008199999999999999	0.020200000000000003	0.015199999999999998	0.012199999999999996	0.012199999999999996	0.0162	0.011200000000000002	0.0001999999999999988	0.0182	0.013199999999999996	0.013199999999999996	0.014199999999999997	0.021200000000000004	0.020200000000000003	0.015199999999999998	0.0001999999999999988	0.008199999999999999	0.014199999999999997	0.012199999999999996	0.012199999999999996	0.012199999999999996	0.008199999999999999	0.0182	0.013199999999999996	0.013199999999999996	0.0162	0.014199999999999997	0.0092	0.008199999999999999	0.012199999999999996	0.012199999999999996	0.011200000000000002	0.0092	0.0001999999999999988	0.0092	0.011200000000000002	0.013199999999999996	0.0001999999999999988	0.006199999999999997	0.0092	0.007199999999999998	0.014199999999999997	0.011200000000000002	0.0102	0.015199999999999998	0.014199999999999997	0.014199999999999997	0.014199999999999997	0.0172	0.014199999999999997	0.013199999999999996	0.0102	0.0092	0.011200000000000002	0.0102	0.011200000000000002	0.011200000000000002	0.011200000000000002	0.0092	0.012199999999999996	0.012199999999999996	0.008199999999999999	0.0032000000000000015	0.012199999999999996	0.0092	0.007199999999999998	0.011200000000000002	0.0092	0.012199999999999996	0.005199999999999996	0.015199999999999998		0.012199999999999996	0.0092	0.011200000000000002	0.014199999999999997	0.005199999999999996	0.011200000000000002	0.011200000000000002	0.0102	0.014199999999999997	0.012199999999999996	0.012199999999999996	0.013199999999999996	0.011200000000000002	0.0102	0.004199999999999995	0.011200000000000002	0.0001999999999999988	0.012199999999999996	2022-05-20 15:09:34	2022-05-20 15-09-34_17244_17225.csv	0 days 01:51:18	1.855	111.3
6	0.021200000000000004	0.027199999999999995	0.0332	0.03919999999999999	0.011200000000000002	0.019200000000000002	0.013199999999999996	0.0312	0.025199999999999993	0.021200000000000004	0.020200000000000003	0.027199999999999995	0.0182	0.0001999999999999988	0.030199999999999998	0.022200000000000004	0.022200000000000004	0.023200000000000005	0.0352	0.0312	0.025199999999999993	0.0001999999999999988	0.014199999999999997	0.022200000000000004	0.019200000000000002	0.021200000000000004	0.021200000000000004	0.012199999999999996	0.030199999999999998	0.021200000000000004	0.021200000000000004	0.026199999999999994	0.023200000000000005	0.015199999999999998	0.014199999999999997	0.019200000000000002	0.020200000000000003	0.0172	0.014199999999999997	0.0001999999999999988	0.014199999999999997	0.0162	0.022200000000000004	0.0001999999999999988	0.0092	0.015199999999999998	0.011200000000000002	0.023200000000000005	0.0182	0.0162	0.025199999999999993	0.023200000000000005	0.022200000000000004	0.022200000000000004	0.027199999999999995	0.023200000000000005	0.022200000000000004	0.015199999999999998	0.014199999999999997	0.0182	0.0172	0.0182	0.0182	0.0172	0.014199999999999997	0.019200000000000002	0.021200000000000004	0.015199999999999998	0.004199999999999995	0.020200000000000003	0.014199999999999997	0.012199999999999996	0.0182	0.015199999999999998	0.019200000000000002	0.008199999999999999	0.026199999999999994		0.019200000000000002	0.014199999999999997	0.0182	0.022200000000000004	0.0102	0.0182	0.020200000000000003	0.0172	0.023200000000000005	0.019200000000000002	0.019200000000000002	0.021200000000000004	0.019200000000000002	0.015199999999999998	0.005199999999999996	0.0182	0.0001999999999999988	0.019200000000000002	2022-05-20 15:33:34	2022-05-20 15-33-34_17244_17225.csv	0 days 02:15:18	2.255	135.3
7	0.0332	0.041199999999999994	0.05619999999999999	0.06420000000000001	0.020200000000000003	0.0322	0.023200000000000005	0.0492	0.043199999999999995	0.0342	0.0332	0.0452	0.029199999999999997	0.0011999999999999997	0.0522	0.0362	0.0362	0.038200000000000005	0.059199999999999996	0.0512	0.041199999999999994	0.0001999999999999988	0.023200000000000005	0.0362	0.0312	0.0342	0.037200000000000004	0.0182	0.0512	0.0332	0.0352	0.041199999999999994	0.037200000000000004	0.025199999999999993	0.023200000000000005	0.0312	0.0342	0.028199999999999996	0.022200000000000004	0.0001999999999999988	0.022200000000000004	0.022200000000000004	0.0352		0.014199999999999997	0.024199999999999992	0.019200000000000002	0.04019999999999999	0.029199999999999997	0.026199999999999994	0.043199999999999995	0.037200000000000004	0.0362	0.0362	0.0462	0.0362	0.037200000000000004	0.025199999999999993	0.022200000000000004	0.030199999999999998	0.029199999999999997	0.029199999999999997	0.030199999999999998	0.028199999999999996	0.022200000000000004	0.030199999999999998	0.0352	0.026199999999999994	0.007199999999999998	0.0332	0.021200000000000004	0.020200000000000003	0.028199999999999996	0.025199999999999993	0.0322	0.012199999999999996	0.044199999999999996		0.0312	0.020200000000000003	0.0312	0.0342	0.0172	0.029199999999999997	0.0342	0.028199999999999996	0.03919999999999999	0.030199999999999998	0.0322	0.0332	0.0332	0.025199999999999993	0.008199999999999999	0.029199999999999997	0.0001999999999999988	0.0322	2022-05-20 15:57:36	2022-05-20 15-57-36_17244_17225.csv	0 days 02:39:20	2.6555555555555554	159.33333333333334
8	0.0502	0.06420000000000001	0.0932	0.10219999999999999	0.0342	0.0522	0.03919999999999999	0.07719999999999999	0.07219999999999999	0.05519999999999999	0.05519999999999999	0.07519999999999999	0.0472	0.0001999999999999988	0.0862	0.0602	0.0602	0.0632	0.09719999999999998	0.0822	0.06720000000000001	0.0001999999999999988	0.03919999999999999	0.0602	0.0502	0.054200000000000005	0.0632	0.026199999999999994	0.0832	0.0522	0.058199999999999995	0.06620000000000001	0.0622	0.041199999999999994	0.0362	0.0482	0.059199999999999996	0.0462	0.0352	0.0001999999999999988	0.0342	0.0322	0.058199999999999995		0.022200000000000004	0.038200000000000005	0.030199999999999998	0.06720000000000001	0.0462	0.043199999999999995	0.07119999999999999	0.0602	0.058199999999999995	0.058199999999999995	0.07619999999999999	0.057199999999999994	0.0632	0.042199999999999994	0.0362	0.0492	0.0492	0.0482	0.0492	0.0462	0.0342	0.0502	0.059199999999999996	0.0452	0.012199999999999996	0.05619999999999999	0.0332	0.0342	0.0452	0.042199999999999994	0.053200000000000004	0.019200000000000002	0.07219999999999999		0.0502	0.028199999999999996	0.0522	0.0492	0.028199999999999996	0.0472	0.059199999999999996	0.0492	0.06520000000000001	0.0482	0.053200000000000004	0.05519999999999999	0.05619999999999999	0.04019999999999999	0.012199999999999996	0.0472	0.0001999999999999988	0.053200000000000004	2022-05-20 16:21:38	2022-05-20 16-21-38_17244_17225.csv	0 days 03:03:22	3.056111111111111	183.36666666666667
9	0.07719999999999999	0.09719999999999998	0.1432	0.1492	0.057199999999999994	0.0832	0.06420000000000001	0.1192	0.1132	0.0882	0.0892	0.1222	0.07819999999999999	0.0001999999999999988	0.12919999999999998	0.09519999999999998	0.09519999999999998	0.10419999999999999	0.1422	0.1212	0.10819999999999999	0.0001999999999999988	0.06420000000000001	0.10219999999999999	0.0802	0.0892	0.10419999999999999	0.038200000000000005	0.12719999999999998	0.0812	0.09419999999999998	0.10319999999999999	0.09819999999999998	0.06720000000000001	0.054200000000000005	0.07519999999999999	0.09719999999999998	0.07419999999999999	0.05619999999999999	0.0001999999999999988	0.054200000000000005	0.0472	0.0922		0.0352	0.0612	0.0492	0.11019999999999999	0.07219999999999999	0.06920000000000001	0.1122	0.09519999999999998	0.0912	0.0892	0.1162	0.0892	0.10219999999999999	0.07020000000000001	0.058199999999999995	0.0812	0.07919999999999999	0.07819999999999999	0.07819999999999999	0.07419999999999999	0.05519999999999999	0.0802	0.09519999999999998	0.07719999999999999	0.021200000000000004	0.0922	0.0512	0.05619999999999999	0.07119999999999999	0.06920000000000001	0.0862	0.0312	0.1132		0.07819999999999999	0.038200000000000005	0.0832	0.07419999999999999	0.0462	0.07519999999999999	0.09819999999999998	0.0822	0.10619999999999999	0.07719999999999999	0.0872	0.0882	0.0922	0.06520000000000001	0.019200000000000002	0.07419999999999999	0.0001999999999999988	0.0872	2022-05-20 16:45:38	2022-05-20 16-45-38_17244_17225.csv	0 days 03:27:22	3.456111111111111	207.36666666666667
