	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	date_time	original_ODfile	exp_time	time[h]	time[mins]
0	0.006100000000000001	0.0031000000000000055	0.0031000000000000055	0.0040999999999999995	0.006100000000000001	0.0040999999999999995	0.0021000000000000046	0.0021000000000000046	0.0011000000000000038	0.0021000000000000046	0.007100000000000002	0.0051	0.0021000000000000046		0.0040999999999999995	0.0040999999999999995	0.0021000000000000046	0.006100000000000001	0.0031000000000000055	0.0011000000000000038	0.0011000000000000038	0.00010000000000000286	0.0031000000000000055	0.0031000000000000055	0.0051	0.0051	0.0051	0.0040999999999999995	0.007100000000000002	0.006100000000000001	0.0011000000000000038	0.0021000000000000046	0.0051	0.0040999999999999995	0.0040999999999999995	0.0051	0.0021000000000000046	0.0031000000000000055	0.0031000000000000055	0.00010000000000000286	0.006100000000000001	0.0031000000000000055	0.0040999999999999995	0.00010000000000000286	0.0040999999999999995	0.0051	0.0040999999999999995	0.007100000000000002	0.0040999999999999995	0.0021000000000000046	0.010100000000000005	0.007100000000000002	0.008100000000000003	0.007100000000000002	0.008100000000000003	0.009100000000000004	0.0040999999999999995	0.0051	0.0011000000000000038	0.0021000000000000046	0.0031000000000000055	0.0040999999999999995	0.006100000000000001	0.0040999999999999995	0.0051	0.0040999999999999995	0.0051	0.006100000000000001	0.0040999999999999995	0.0051	0.0040999999999999995	0.0031000000000000055	0.0031000000000000055	0.0021000000000000046	0.0040999999999999995	0.007100000000000002	0.0051	0.00010000000000000286	0.008100000000000003	0.006100000000000001	0.008100000000000003	0.006100000000000001	0.0040999999999999995	0.0011000000000000038	0.0051	0.0040999999999999995	0.0051	0.0040999999999999995	0.007100000000000002	0.008100000000000003	0.009100000000000004	0.0031000000000000055	0.006100000000000001	0.007100000000000002		0.0031000000000000055	2022-05-20 14:31:11	2022-05-20 14-31-11_17249_17227.csv	0 days 00:00:00	0.0	0.0
1	0.0031000000000000055	0.0031000000000000055	0.0031000000000000055	0.0031000000000000055	0.0051	0.0040999999999999995	0.0021000000000000046	0.0021000000000000046	0.0011000000000000038	0.0021000000000000046	0.0040999999999999995	0.0040999999999999995	0.0011000000000000038		0.0031000000000000055	0.0011000000000000038	0.0011000000000000038	0.0031000000000000055	0.0021000000000000046	0.0011000000000000038	0.0011000000000000038	0.00010000000000000286	0.0031000000000000055	0.0031000000000000055	0.0021000000000000046	0.0040999999999999995	0.0040999999999999995	0.0021000000000000046	0.0040999999999999995	0.0040999999999999995	0.0011000000000000038	0.0021000000000000046	0.0031000000000000055	0.0021000000000000046	0.0031000000000000055	0.0021000000000000046	0.0021000000000000046	0.0031000000000000055	0.0021000000000000046	0.00010000000000000286	0.0021000000000000046	0.0021000000000000046	0.0021000000000000046	0.00010000000000000286	0.0031000000000000055	0.0040999999999999995	0.0021000000000000046	0.0051	0.0031000000000000055	0.0021000000000000046	0.006100000000000001	0.0021000000000000046	0.0031000000000000055	0.0031000000000000055	0.0040999999999999995	0.0040999999999999995	0.0031000000000000055	0.0031000000000000055	0.0011000000000000038	0.0021000000000000046	0.0021000000000000046	0.0031000000000000055	0.0040999999999999995	0.0021000000000000046	0.0040999999999999995	0.0040999999999999995	0.0031000000000000055	0.0031000000000000055	0.0031000000000000055	0.0040999999999999995	0.0021000000000000046	0.0031000000000000055	0.0021000000000000046	0.0021000000000000046	0.0031000000000000055	0.0040999999999999995	0.0031000000000000055	0.00010000000000000286	0.0040999999999999995	0.0040999999999999995	0.006100000000000001	0.0051	0.0040999999999999995	0.0011000000000000038	0.0021000000000000046	0.0021000000000000046	0.0031000000000000055	0.0021000000000000046	0.0040999999999999995	0.006100000000000001	0.0040999999999999995	0.0021000000000000046	0.0040999999999999995	0.0051		0.0021000000000000046	2022-05-20 14:55:01	2022-05-20 14-55-01_17249_17227.csv	0 days 00:23:50	0.3972222222222222	23.833333333333332
2	0.0031000000000000055	0.0040999999999999995	0.0021000000000000046	0.0031000000000000055	0.0040999999999999995	0.0031000000000000055	0.0031000000000000055	0.0040999999999999995	0.0021000000000000046	0.0021000000000000046	0.0051	0.0051	0.0021000000000000046		0.0031000000000000055	0.0021000000000000046	0.0021000000000000046	0.0040999999999999995	0.0031000000000000055	0.0011000000000000038	0.0021000000000000046	0.00010000000000000286	0.0040999999999999995	0.0040999999999999995	0.0031000000000000055	0.0031000000000000055	0.0040999999999999995	0.0011000000000000038	0.0040999999999999995	0.0040999999999999995	0.0021000000000000046	0.0021000000000000046	0.0031000000000000055	0.0031000000000000055	0.0040999999999999995	0.0031000000000000055	0.0031000000000000055	0.0031000000000000055	0.0021000000000000046	0.00010000000000000286	0.0031000000000000055	0.0031000000000000055	0.0031000000000000055	0.00010000000000000286	0.0040999999999999995	0.0040999999999999995	0.0031000000000000055	0.006100000000000001	0.0040999999999999995	0.0021000000000000046	0.006100000000000001	0.0031000000000000055	0.0031000000000000055	0.0040999999999999995	0.0051	0.006100000000000001	0.0040999999999999995	0.0040999999999999995	0.0021000000000000046	0.0021000000000000046	0.0031000000000000055	0.0031000000000000055	0.0040999999999999995	0.0031000000000000055	0.0040999999999999995	0.0031000000000000055	0.0040999999999999995	0.0040999999999999995	0.0040999999999999995	0.0051	0.0031000000000000055	0.0040999999999999995	0.0021000000000000046	0.0021000000000000046	0.0031000000000000055	0.0040999999999999995	0.0040999999999999995	0.00010000000000000286	0.0051	0.0051	0.007100000000000002	0.0051	0.0051	0.0021000000000000046	0.0031000000000000055	0.0021000000000000046	0.0040999999999999995	0.0031000000000000055	0.0051	0.006100000000000001	0.0051	0.0021000000000000046	0.0051	0.006100000000000001		0.0031000000000000055	2022-05-20 15:19:02	2022-05-20 15-19-02_17249_17227.csv	0 days 00:47:51	0.7975	47.85
3	0.0051	0.0051	0.0040999999999999995	0.0040999999999999995	0.0051	0.0051	0.0040999999999999995	0.0051	0.0040999999999999995	0.0031000000000000055	0.007100000000000002	0.008100000000000003	0.0031000000000000055		0.0040999999999999995	0.0031000000000000055	0.0040999999999999995	0.0051	0.0051	0.0021000000000000046	0.0021000000000000046	0.00010000000000000286	0.0051	0.0051	0.0040999999999999995	0.0040999999999999995	0.0051	0.0021000000000000046	0.006100000000000001	0.006100000000000001	0.0021000000000000046	0.0031000000000000055	0.0040999999999999995	0.0051	0.0051	0.0051	0.0040999999999999995	0.0031000000000000055	0.0031000000000000055	0.00010000000000000286	0.0051	0.0040999999999999995	0.0031000000000000055	0.00010000000000000286	0.0051	0.006100000000000001	0.0040999999999999995	0.009100000000000004	0.0051	0.0031000000000000055	0.009100000000000004	0.0040999999999999995	0.0051	0.006100000000000001	0.007100000000000002	0.008100000000000003	0.0051	0.0051	0.0031000000000000055	0.0031000000000000055	0.0040999999999999995	0.0040999999999999995	0.0051	0.0040999999999999995	0.0051	0.0040999999999999995	0.0051	0.006100000000000001	0.0051	0.007100000000000002	0.0040999999999999995	0.007100000000000002	0.0031000000000000055	0.0031000000000000055	0.0040999999999999995	0.006100000000000001	0.0051	0.00010000000000000286	0.007100000000000002	0.007100000000000002	0.010100000000000005	0.008100000000000003	0.006100000000000001	0.0031000000000000055	0.0040999999999999995	0.0021000000000000046	0.006100000000000001	0.0051	0.007100000000000002	0.009100000000000004	0.006100000000000001	0.0040999999999999995	0.007100000000000002	0.008100000000000003		0.0040999999999999995	2022-05-20 15:43:01	2022-05-20 15-43-01_17249_17227.csv	0 days 01:11:50	1.1972222222222222	71.83333333333333
4	0.007100000000000002	0.007100000000000002	0.006100000000000001	0.007100000000000002	0.008100000000000003	0.008100000000000003	0.006100000000000001	0.007100000000000002	0.007100000000000002	0.0040999999999999995	0.011100000000000006	0.0131	0.0051		0.006100000000000001	0.0040999999999999995	0.006100000000000001	0.007100000000000002	0.008100000000000003	0.0040999999999999995	0.0040999999999999995	0.00010000000000000286	0.008100000000000003	0.007100000000000002	0.006100000000000001	0.006100000000000001	0.007100000000000002	0.0031000000000000055	0.009100000000000004	0.010100000000000005	0.0031000000000000055	0.0051	0.006100000000000001	0.008100000000000003	0.007100000000000002	0.009100000000000004	0.007100000000000002	0.0040999999999999995	0.0051	0.00010000000000000286	0.008100000000000003	0.006100000000000001	0.0051	0.00010000000000000286	0.007100000000000002	0.010100000000000005	0.008100000000000003	0.014100000000000001	0.007100000000000002	0.0040999999999999995	0.0121	0.006100000000000001	0.008100000000000003	0.009100000000000004	0.011100000000000006	0.0121	0.008100000000000003	0.008100000000000003	0.0051	0.0040999999999999995	0.0051	0.007100000000000002	0.007100000000000002	0.007100000000000002	0.008100000000000003	0.006100000000000001	0.007100000000000002	0.009100000000000004	0.007100000000000002	0.011100000000000006	0.006100000000000001	0.011100000000000006	0.0051	0.0040999999999999995	0.006100000000000001	0.009100000000000004	0.008100000000000003	0.00010000000000000286	0.011100000000000006	0.010100000000000005	0.014100000000000001	0.011100000000000006	0.010100000000000005	0.0051	0.007100000000000002	0.0031000000000000055	0.009100000000000004	0.007100000000000002	0.011100000000000006	0.014100000000000001	0.010100000000000005	0.0031000000000000055	0.011100000000000006	0.0121		0.007100000000000002	2022-05-20 16:06:59	2022-05-20 16-06-59_17249_17227.csv	0 days 01:35:48	1.5966666666666667	95.8
5	0.011100000000000006	0.011100000000000006	0.010100000000000005	0.011100000000000006	0.0121	0.0131	0.009100000000000004	0.0121	0.0131	0.007100000000000002	0.019100000000000006	0.021100000000000008	0.007100000000000002		0.010100000000000005	0.007100000000000002	0.010100000000000005	0.011100000000000006	0.0131	0.007100000000000002	0.007100000000000002	0.00010000000000000286	0.0131	0.011100000000000006	0.009100000000000004	0.010100000000000005	0.011100000000000006	0.0040999999999999995	0.014100000000000001	0.016100000000000003	0.0051	0.008100000000000003	0.009100000000000004	0.0131	0.011100000000000006	0.016100000000000003	0.011100000000000006	0.006100000000000001	0.007100000000000002	0.00010000000000000286	0.0121	0.009100000000000004	0.007100000000000002	0.00010000000000000286	0.011100000000000006	0.016100000000000003	0.0131	0.02210000000000001	0.0121	0.007100000000000002	0.020100000000000007	0.010100000000000005	0.0131	0.015100000000000002	0.017100000000000004	0.020100000000000007	0.0131	0.0121	0.011100000000000006	0.007100000000000002	0.008100000000000003	0.011100000000000006	0.010100000000000005	0.0121	0.0121	0.010100000000000005	0.0121	0.015100000000000002	0.0121	0.016100000000000003	0.010100000000000005	0.018100000000000005	0.008100000000000003	0.007100000000000002	0.010100000000000005	0.014100000000000001	0.0121	0.00010000000000000286	0.017100000000000004	0.016100000000000003	0.021100000000000008	0.018100000000000005	0.015100000000000002	0.009100000000000004	0.011100000000000006	0.0051	0.0121	0.0121	0.018100000000000005	0.02310000000000001	0.017100000000000004	0.0040999999999999995	0.019100000000000006	0.018100000000000005		0.0121	2022-05-20 16:30:56	2022-05-20 16-30-56_17249_17227.csv	0 days 01:59:45	1.9958333333333333	119.75
6	0.018100000000000005	0.018100000000000005	0.016100000000000003	0.018100000000000005	0.018100000000000005	0.02210000000000001	0.014100000000000001	0.019100000000000006	0.02210000000000001	0.011100000000000006	0.031100000000000003	0.035100000000000006	0.0121		0.016100000000000003	0.011100000000000006	0.018100000000000005	0.018100000000000005	0.021100000000000008	0.0131	0.0131	0.00010000000000000286	0.02210000000000001	0.018100000000000005	0.016100000000000003	0.016100000000000003	0.019100000000000006	0.007100000000000002	0.024099999999999996	0.0271	0.008100000000000003	0.0131	0.0131	0.02210000000000001	0.017100000000000004	0.026099999999999998	0.019100000000000006	0.010100000000000005	0.011100000000000006	0.00010000000000000286	0.020100000000000007	0.015100000000000002	0.011100000000000006	0.00010000000000000286	0.018100000000000005	0.0271	0.02210000000000001	0.03610000000000001	0.019100000000000006	0.011100000000000006	0.031100000000000003	0.017100000000000004	0.02210000000000001	0.024099999999999996	0.0271	0.032100000000000004	0.021100000000000008	0.019100000000000006	0.016100000000000003	0.011100000000000006	0.0131	0.019100000000000006	0.015100000000000002	0.020100000000000007	0.020100000000000007	0.016100000000000003	0.020100000000000007	0.025099999999999997	0.018100000000000005	0.02210000000000001	0.015100000000000002	0.031100000000000003	0.0131	0.011100000000000006	0.016100000000000003	0.024099999999999996	0.020100000000000007	0.00010000000000000286	0.0291	0.0271	0.032100000000000004	0.0281	0.024099999999999996	0.014100000000000001	0.018100000000000005	0.007100000000000002	0.018100000000000005	0.019100000000000006	0.0291	0.03710000000000001	0.0271	0.007100000000000002	0.031100000000000003	0.030100000000000002	0.0021000000000000046	0.020100000000000007	2022-05-20 16:54:56	2022-05-20 16-54-56_17249_17227.csv	0 days 02:23:45	2.3958333333333335	143.75
7	0.0281	0.0281	0.025099999999999997	0.0281	0.0281	0.03710000000000001	0.02310000000000001	0.032100000000000004	0.03810000000000001	0.019100000000000006	0.05210000000000001	0.055099999999999996	0.019100000000000006		0.026099999999999998	0.019100000000000006	0.030100000000000002	0.0281	0.035100000000000006	0.02210000000000001	0.02310000000000001	0.00010000000000000286	0.03810000000000001	0.0291	0.025099999999999997	0.025099999999999997	0.031100000000000003	0.0121	0.0401	0.0431	0.0121	0.021100000000000008	0.020100000000000007	0.03710000000000001	0.026099999999999998	0.0451	0.031100000000000003	0.015100000000000002	0.018100000000000005	0.00010000000000000286	0.032100000000000004	0.024099999999999996	0.017100000000000004	0.00010000000000000286	0.0291	0.0451	0.03710000000000001	0.0601	0.030100000000000002	0.019100000000000006	0.049100000000000005	0.0271	0.035100000000000006	0.039099999999999996	0.0441	0.051100000000000007	0.033100000000000004	0.0291	0.026099999999999998	0.017100000000000004	0.019100000000000006	0.031100000000000003	0.02310000000000001	0.031100000000000003	0.030100000000000002	0.024099999999999996	0.033100000000000004	0.0421	0.0281	0.030100000000000002	0.02310000000000001	0.050100000000000006	0.02310000000000001	0.018100000000000005	0.0271	0.039099999999999996	0.031100000000000003	0.00010000000000000286	0.0461	0.0441	0.049100000000000005	0.0461	0.039099999999999996	0.02310000000000001	0.030100000000000002	0.011100000000000006	0.0271	0.032100000000000004	0.0471	0.0611	0.0451	0.0121	0.051100000000000007	0.048100000000000004	0.0021000000000000046	0.032100000000000004	2022-05-20 17:19:04	2022-05-20 17-19-04_17249_17227.csv	0 days 02:47:53	2.7980555555555555	167.88333333333333
8	0.0461	0.0471	0.0411	0.0461	0.0431	0.0621	0.03610000000000001	0.051100000000000007	0.0641	0.032100000000000004	0.08710000000000001	0.08710000000000001	0.032100000000000004		0.0451	0.031100000000000003	0.051100000000000007	0.0471	0.0591	0.03810000000000001	0.0401	0.00010000000000000286	0.0661	0.049100000000000005	0.0431	0.0421	0.05210000000000001	0.021100000000000008	0.0671	0.06810000000000001	0.021100000000000008	0.035100000000000006	0.031100000000000003	0.0621	0.0411	0.0781	0.05210000000000001	0.024099999999999996	0.0291	0.00010000000000000286	0.05210000000000001	0.03810000000000001	0.0271	0.00010000000000000286	0.048100000000000004	0.0771	0.0631	0.0991	0.051100000000000007	0.031100000000000003	0.0771	0.0441	0.055099999999999996	0.0641	0.0741	0.0811	0.05410000000000001	0.0441	0.0431	0.0291	0.0291	0.05410000000000001	0.035100000000000006	0.050100000000000006	0.049100000000000005	0.039099999999999996	0.055099999999999996	0.06910000000000001	0.0451	0.0401	0.03710000000000001	0.0811	0.0401	0.030100000000000002	0.0461	0.0661	0.049100000000000005	0.00010000000000000286	0.0761	0.0711	0.0761	0.0741	0.0621	0.03610000000000001	0.051100000000000007	0.016100000000000003	0.0431	0.05210000000000001	0.0771	0.09709999999999999	0.0731	0.019100000000000006	0.08510000000000001	0.0781	0.0021000000000000046	0.05310000000000001	2022-05-20 17:43:59	2022-05-20 17-43-59_17249_17227.csv	0 days 03:12:48	3.2133333333333334	192.8
9	0.0731	0.0771	0.0671	0.0751	0.06810000000000001	0.1001	0.055099999999999996	0.0821	0.1061	0.055099999999999996	0.1381	0.1261	0.05210000000000001		0.0741	0.05210000000000001	0.08310000000000001	0.0771	0.0991	0.0631	0.06810000000000001	0.00010000000000000286	0.1121	0.0811	0.0711	0.06910000000000001	0.08310000000000001	0.035100000000000006	0.1061	0.1051	0.034100000000000005	0.0571	0.0471	0.09709999999999999	0.0641	0.1251	0.08610000000000001	0.039099999999999996	0.048100000000000004	0.00010000000000000286	0.0811	0.0621	0.0431	0.00010000000000000286	0.0771	0.11810000000000001	0.0991	0.1511	0.0811	0.050100000000000006	0.11710000000000001	0.07010000000000001	0.08610000000000001	0.1011	0.11510000000000001	0.12210000000000001	0.08510000000000001	0.06810000000000001	0.06810000000000001	0.0471	0.0451	0.08910000000000001	0.0561	0.0801	0.0761	0.0631	0.08610000000000001	0.1061	0.06910000000000001	0.0561	0.0581	0.11910000000000001	0.0661	0.049100000000000005	0.0741	0.1041	0.0771	0.00010000000000000286	0.11610000000000001	0.1101	0.11410000000000001	0.1111	0.09609999999999999	0.055099999999999996	0.08310000000000001	0.026099999999999998	0.06810000000000001	0.08310000000000001	0.11710000000000001	0.1371	0.1131	0.031100000000000003	0.1301	0.11710000000000001	0.0021000000000000046	0.08310000000000001	2022-05-20 18:08:30	2022-05-20 18-08-30_17249_17227.csv	0 days 03:37:19	3.6219444444444444	217.31666666666666
